code_dept,annee,bure__activites_financieres__autres_formes,bure__activites_financieres__entrepreneur_individuel,bure__activites_financieres__sarl,bure__activites_financieres__sas_sasu,bure__activites_financieres__total,bure__administration_sante_education__autres_formes,bure__administration_sante_education__entrepreneur_individuel,bure__administration_sante_education__sarl,bure__administration_sante_education__sas_sasu,bure__administration_sante_education__total,bure__autres_services__autres_formes,bure__autres_services__entrepreneur_individuel,bure__autres_services__sarl,bure__autres_services__sas_sasu,bure__autres_services__total,bure__commerce_transport_hebergement__autres_formes,bure__commerce_transport_hebergement__entrepreneur_individuel,bure__commerce_transport_hebergement__sarl,bure__commerce_transport_hebergement__sas_sasu,bure__commerce_transport_hebergement__total,bure__construction__autres_formes,bure__construction__entrepreneur_individuel,bure__construction__sarl,bure__construction__sas_sasu,bure__construction__total,bure__immobilier__autres_formes,bure__immobilier__entrepreneur_individuel,bure__immobilier__sarl,bure__immobilier__sas_sasu,bure__immobilier__total,bure__industrie_extractive_energie__autres_formes,bure__industrie_extractive_energie__entrepreneur_individuel,bure__industrie_extractive_energie__sarl,bure__industrie_extractive_energie__sas_sasu,bure__industrie_extractive_energie__total,bure__industrie_manufacturiere__autres_formes,bure__industrie_manufacturiere__entrepreneur_individuel,bure__industrie_manufacturiere__sarl,bure__industrie_manufacturiere__sas_sasu,bure__industrie_manufacturiere__total,bure__information_communication__autres_formes,bure__information_communication__entrepreneur_individuel,bure__information_communication__sarl,bure__information_communication__sas_sasu,bure__information_communication__total,bure__total__autres_formes,bure__total__entrepreneur_individuel,bure__total__sarl,bure__total__sas_sasu,bure__total__total
89,2020,25,18,5,23,71,1,200,5,10,216,0,253,10,17,280,3,1053,66,125,1247,0,254,47,51,352,2,145,14,26,187,0,177,12,26,215,6,349,32,103,490,0,70,3,24,97,37,2519,194,405,3155
89,2021,44,18,10,31,103,1,255,12,10,278,0,366,13,21,400,7,1071,87,172,1337,1,239,48,66,354,5,153,19,17,194,1,257,22,22,302,9,486,38,111,644,1,90,6,15,112,69,2935,255,465,3724
89,2022,36,15,5,40,96,3,271,11,11,296,2,411,19,37,469,3,819,73,167,1062,5,223,38,48,314,4,81,7,29,121,0,342,13,32,387,9,545,39,121,714,1,113,7,20,141,63,2820,212,505,3600
89,2023,31,21,11,64,127,4,291,13,14,322,1,417,16,36,470,2,779,59,164,1004,3,266,46,51,366,3,76,11,16,106,0,370,13,25,408,9,591,38,97,735,0,119,5,17,141,53,2930,212,484,3679
89,2024,30,11,14,65,120,1,330,13,14,358,0,462,13,37,512,5,909,66,186,1166,4,242,31,69,346,7,93,12,18,130,0,437,17,26,480,11,644,45,118,818,0,124,5,37,166,58,3252,216,570,4096
90,2012,3,7,5,1,16,1,97,4,0,102,1,92,10,0,103,0,170,59,5,234,0,94,43,4,141,2,10,7,2,21,1,32,8,3,44,1,100,34,6,141,1,23,5,3,32,10,625,175,24,834
90,2013,3,6,11,6,26,4,95,6,1,106,0,109,14,0,123,0,274,73,9,356,2,91,43,6,142,2,6,11,2,21,0,33,8,3,44,0,114,14,5,133,0,29,2,3,34,11,757,182,35,985
90,2014,3,8,5,4,20,1,85,2,2,90,1,85,7,1,94,2,230,78,24,334,1,78,34,10,123,1,5,2,3,11,0,43,13,2,58,1,97,23,11,132,0,18,4,1,23,10,649,168,58,885
90,2015,1,3,9,1,14,0,73,6,2,81,0,69,11,2,82,3,175,51,37,266,0,63,21,19,103,0,4,9,12,25,0,29,4,3,36,0,89,24,17,130,0,18,0,4,22,4,523,135,97,759
90,2016,1,6,11,2,20,2,107,8,7,124,1,73,9,6,89,4,185,44,32,265,6,60,24,21,111,0,2,1,6,9,0,20,8,8,36,1,93,26,17,137,0,22,2,4,28,15,568,133,103,819
90,2017,4,5,4,1,14,1,99,4,2,106,1,77,6,8,92,0,261,40,57,358,2,53,32,28,115,0,9,3,11,23,0,42,7,8,57,2,81,19,35,137,0,19,3,3,25,10,646,118,153,927
90,2018,6,6,6,1,19,1,102,4,3,110,0,98,8,7,113,1,283,33,34,351,3,69,23,46,141,1,23,4,10,38,0,34,3,5,42,3,88,12,24,127,0,35,3,8,46,15,738,96,138,987
90,2019,2,3,7,10,22,22,110,7,2,141,0,125,5,9,139,1,370,27,47,445,2,75,18,33,128,0,30,5,7,42,0,46,3,8,57,2,133,20,29,184,0,39,2,6,47,29,931,94,151,1205
90,2020,3,6,5,10,24,2,117,4,3,126,0,147,4,10,161,1,549,33,57,640,2,96,12,21,131,0,37,7,12,56,0,77,2,8,87,0,173,18,40,231,0,40,0,5,45,8,1242,85,166,1501
90,2021,11,7,7,17,42,2,136,5,4,147,1,176,3,11,191,2,554,38,65,659,1,106,22,40,169,0,37,8,16,61,1,60,7,9,77,1,162,19,55,237,0,53,3,7,63,19,1291,112,224,1646
90,2022,2,2,5,20,29,1,113,11,5,130,1,189,7,4,201,0,349,26,52,427,2,97,17,27,143,1,29,11,21,62,0,110,2,9,121,2,213,15,36,266,0,63,1,1,65,9,1165,95,175,1444
90,2023,4,6,7,19,36,1,117,10,5,133,0,170,3,6,179,0,383,24,55,462,2,91,13,33,139,0,36,8,10,54,0,123,1,3,127,4,249,24,38,315,0,60,1,3,64,11,1235,91,172,1509
90,2024,2,6,7,21,36,1,134,5,2,142,1,175,6,9,191,1,389,28,63,481,0,106,17,27,150,0,34,2,8,44,0,128,3,11,142,0,248,17,52,317,0,73,1,6,80,5,1293,86,199,1583
91,2012,13,44,74,52,183,13,796,64,7,880,0,978,126,34,1138,5,1731,686,188,2610,34,818,595,98,1545,14,142,60,26,242,2,238,59,18,317,12,1561,423,192,2188,0,527,137,53,717,93,6835,2224,668,9820
91,2013,20,83,74,83,260,24,929,59,24,1036,1,880,116,39,1036,9,1746,628,307,2690,44,791,502,176,1513,11,108,49,27,195,5,245,51,33,334,9,1474,333,264,2080,1,415,102,92,610,124,6671,1914,1045,9754
91,2014,35,73,69,105,282,20,989,55,45,1109,3,889,98,67,1057,9,2035,632,447,3123,28,800,440,250,1518,7,150,52,36,245,2,286,45,55,388,16,1546,307,315,2184,2,421,90,106,619,122,7189,1788,1426,10525
91,2015,32,82,71,85,270,14,949,42,50,1055,5,775,65,91,936,7,1971,556,688,3222,22,560,368,331,1281,7,203,31,69,310,3,186,52,61,302,7,1465,261,430,2163,1,377,75,139,592,98,6568,1521,1944,10131
91,2016,22,78,63,103,266,17,996,32,68,1113,3,837,66,111,1017,18,2373,481,1007,3879,37,547,350,386,1320,5,165,54,61,285,5,186,34,69,294,21,1685,266,520,2492,1,399,86,200,686,129,7266,1432,2525,11352
91,2017,19,91,64,140,314,12,1047,28,66,1153,4,922,60,134,1120,11,2894,399,1050,4354,45,515,276,417,1253,6,262,39,69,376,1,201,33,87,322,19,2040,223,617,2899,3,439,87,235,764,120,8411,1209,2815,12555
91,2018,29,74,64,92,259,12,1107,49,61,1229,3,1117,61,137,1318,9,3931,365,1029,5334,24,674,275,459,1432,7,331,45,82,465,1,245,24,73,343,13,2743,202,608,3566,1,575,85,290,951,99,10797,1170,2831,14897
91,2019,34,111,54,138,337,11,1408,54,66,1539,4,1346,55,171,1576,13,5278,361,1059,6711,40,953,259,566,1818,10,325,56,95,486,0,369,31,91,491,11,3289,199,696,4195,1,730,70,304,1105,124,13809,1139,3186,18258
91,2020,34,98,63,189,384,14,1299,48,68,1429,2,1289,58,159,1508,4,7171,314,1186,8675,27,1021,228,602,1878,9,360,62,135,566,1,439,25,85,550,8,3180,202,741,4131,0,764,69,326,1159,99,15621,1069,3491,20280
91,2021,39,128,76,224,467,12,1752,65,138,1967,1,1777,66,145,1989,14,7100,351,1357,8822,34,870,245,700,1849,13,432,67,144,656,1,493,30,104,628,8,3769,201,829,4807,0,1019,61,341,1421,122,17340,1162,3982,22606
91,2022,32,119,72,298,521,4,1936,78,152,2170,1,1920,50,212,2183,14,5121,318,1390,6843,83,1060,279,737,2159,16,356,61,179,612,2,635,27,102,766,18,5056,212,1036,6322,0,1113,57,347,1517,170,17316,1154,4453,23093
91,2023,24,99,57,289,469,8,1796,71,131,2006,3,2024,45,186,2258,24,5284,303,1403,7014,48,1159,195,605,2007,10,383,63,120,576,1,720,27,89,837,10,4987,199,947,6143,1,1433,65,377,1876,129,17885,1025,4147,23186
91,2024,33,86,59,308,486,4,1850,77,119,2050,0,2115,59,228,2402,13,5802,266,1501,7582,45,1094,176,626,1941,7,364,61,147,579,1,815,20,108,944,13,4665,212,1032,5922,1,1347,51,357,1756,117,18138,981,4426,23662
92,2012,70,135,198,189,592,15,1474,137,49,1675,6,1331,165,38,1540,17,1992,1024,364,3397,183,771,581,95,1630,53,196,143,89,481,1,315,71,39,426,50,3535,1101,691,5377,6,1145,406,335,1892,401,10894,3826,1889,17010
92,2013,99,148,161,237,645,21,1452,130,89,1692,7,1220,195,82,1504,11,2285,1030,497,3823,185,710,520,187,1602,50,178,140,90,458,3,332,66,74,475,57,3338,899,920,5214,3,1122,362,393,1880,436,10785,3503,2569,17293
92,2014,103,166,166,287,722,23,1607,107,84,1821,8,1224,149,119,1500,19,2551,897,730,4197,211,762,439,242,1654,60,224,131,138,553,0,339,54,58,451,38,3528,854,1234,5654,8,1080,324,522,1934,470,11481,3121,3414,18486
92,2015,100,160,133,341,734,24,1690,87,114,1915,5,1239,134,167,1545,12,2759,779,1151,4701,172,571,320,261,1324,66,261,112,152,591,1,267,38,114,420,41,3747,658,1486,5932,5,946,286,639,1876,426,11640,2547,4425,19038
92,2016,84,136,185,410,815,23,1863,110,135,2131,5,1400,102,196,1703,20,4001,657,1669,6347,179,494,271,356,1300,58,340,150,219,767,2,239,36,123,400,52,4309,615,1791,6767,6,1044,284,776,2110,429,13826,2410,5675,22340
92,2017,135,156,161,440,892,29,2039,95,157,2320,2,1489,95,195,1781,17,5095,471,1715,7298,224,460,250,416,1350,42,419,126,225,812,2,274,41,178,495,33,5497,570,1949,8049,3,1187,245,975,2410,487,16616,2054,6250,25407
92,2018,139,220,166,494,1019,25,2367,96,164,2652,6,1781,84,239,2110,10,6668,474,1632,8784,244,562,218,449,1473,78,617,174,269,1138,1,372,33,138,544,45,6797,501,2076,9419,5,1419,230,1002,2656,553,20803,1976,6463,29795
92,2019,132,258,152,567,1109,16,2744,112,150,3022,6,1922,82,236,2246,17,6359,509,1614,8499,262,633,206,531,1632,82,612,165,368,1227,0,531,40,177,748,58,8128,507,2409,11102,3,1654,214,1070,2941,576,22841,1987,7122,32526
92,2020,107,261,110,671,1149,21,2382,87,177,2667,2,1733,62,250,2047,12,7991,362,1599,9964,221,646,209,516,1592,67,586,219,426,1298,0,511,33,247,791,52,7422,460,2285,10219,5,1738,148,1092,2983,487,23270,1690,7263,32710
92,2021,158,335,147,860,1500,10,3028,103,280,3421,6,2324,70,277,2677,16,6975,413,1914,9318,261,559,199,626,1645,82,662,234,495,1473,2,501,35,293,831,33,7878,498,2640,11049,7,2029,150,1208,3394,575,24291,1849,8593,35308
92,2022,195,249,146,807,1397,10,3200,122,420,3752,3,2626,70,322,3021,33,5049,481,1883,7446,235,589,199,613,1636,104,645,232,572,1553,1,589,29,294,913,35,9164,536,2987,12722,3,2325,202,1303,3833,619,24436,2017,9201,36273
92,2023,123,173,125,851,1272,8,3148,135,316,3607,4,2881,75,357,3317,28,6263,912,1799,9002,185,636,145,537,1503,63,506,186,392,1147,2,511,35,270,818,43,8744,503,2947,12237,3,2637,150,1210,4000,459,25499,2266,8679,36903
92,2024,132,252,129,896,1409,11,3248,120,343,3722,1,3026,86,381,3494,19,6271,310,1923,8523,165,649,132,626,1572,59,431,180,390,1060,4,539,37,264,844,60,8422,545,3253,12280,5,3016,154,1157,4332,456,25854,1693,9233,37236
93,2012,138,426,683,343,1590,106,6767,434,111,7418,28,7510,878,143,8559,137,13770,6599,1271,21777,312,9042,4989,572,14915,128,1012,880,243,2263,6,2460,740,215,3421,121,10752,2700,964,14537,21,2393,634,292,3340,997,54132,18537,4154,77820
93,2013,232,395,617,476,1720,104,7184,384,194,7866,36,6617,717,286,7656,128,13993,6063,2304,22488,325,7908,4540,1095,13868,135,826,704,368,2033,38,2287,631,337,3293,130,10583,2349,1487,14549,31,2127,502,370,3030,1159,51920,16507,6917,76503
93,2014,223,394,580,599,1796,112,7367,384,235,8098,28,6396,629,425,7478,145,14355,5526,3331,23357,236,7645,3800,1644,13325,110,954,631,482,2177,23,2516,580,408,3527,111,10644,2032,2039,14826,19,2009,416,538,2982,1007,52280,14578,9701,77566
93,2015,254,353,567,661,1835,115,7572,342,304,8333,26,5995,595,586,7202,134,14237,4558,4874,23803,293,6392,2940,2275,11900,99,1021,571,596,2287,6,1835,539,464,2844,124,10228,1876,2462,14690,17,1881,322,656,2876,1068,49514,12310,12878,75770
93,2016,228,362,615,768,1973,117,7836,362,398,8713,29,5906,489,725,7149,113,16198,3967,6610,26888,360,5449,2529,2898,11236,106,993,568,720,2387,30,1810,470,601,2911,130,10741,1635,3308,15814,19,1885,291,896,3091,1132,51180,10926,16924,80162
93,2017,301,393,563,835,2092,89,7966,350,457,8862,24,6564,427,907,7922,121,19435,3501,7257,30314,348,5383,2221,3362,11314,94,1260,566,793,2713,46,1879,418,712,3055,113,12265,1532,3581,17491,19,2189,273,1049,3530,1155,57334,9851,18953,87293
93,2018,335,503,557,752,2147,88,9049,330,431,9898,24,7824,438,918,9204,100,26780,3263,7060,37203,358,6411,2044,3439,12252,133,1641,647,944,3365,10,2136,374,553,3073,118,15877,1491,3772,21258,7,2767,319,1135,4228,1173,72988,9463,19004,102628
93,2019,359,493,504,1126,2482,87,9774,445,482,10788,18,9509,449,966,10942,98,29562,3035,7431,40126,369,7615,2074,3812,13870,125,1835,656,1170,3786,12,3097,401,772,4282,104,19740,1538,4266,25648,13,3445,252,1219,4929,1185,85070,9354,21244,116853
93,2020,287,494,349,1436,2566,107,8874,389,533,9903,19,9082,368,957,10426,110,35243,2615,7173,45141,339,8258,1885,3757,14239,173,2285,572,1295,4325,10,3377,346,793,4526,105,19653,1361,4511,25630,11,3631,251,1241,5134,1161,90897,8136,21696,121890
93,2021,391,538,464,2095,3488,62,11123,509,892,12586,28,11989,445,1093,13555,106,39101,3063,8799,51069,460,8328,2082,4563,15433,183,2776,704,1828,5491,7,4059,375,1038,5479,122,24133,1602,5562,31419,8,4655,327,1401,6391,1367,106702,9571,27271,144911
93,2022,387,582,469,2213,3651,40,11426,639,1197,13302,18,14104,483,1287,15892,133,29782,2988,8382,41285,377,9423,2077,4748,16625,201,2748,801,1937,5687,1,4609,337,992,5939,139,30286,1826,6151,38402,22,6608,285,1503,8418,1318,109568,9905,28410,149201
93,2023,351,422,426,2117,3316,52,11080,543,761,12436,22,13965,425,1209,15621,107,29836,3268,8500,41711,390,9183,1508,4084,15165,134,2787,717,1540,5178,12,4771,294,972,6049,138,29310,1696,6032,37176,22,6029,248,1393,7692,1228,107383,9125,26608,144344
93,2024,330,452,479,2353,3614,46,11374,525,777,12722,27,14474,465,1473,16439,97,32829,2660,9454,45040,287,9463,1494,4378,15622,106,2410,621,1606,4743,9,4777,293,1106,6185,151,28864,1682,6335,37032,27,6390,263,1558,8238,1080,111033,8482,29040,149635
94,2012,43,98,137,61,339,22,1301,99,31,1453,6,1398,180,39,1623,18,2744,1223,241,4226,86,1625,908,133,2752,12,141,123,45,321,2,408,106,28,544,16,2933,685,261,3895,0,881,221,109,1211,205,11529,3682,948,16364
94,2013,39,103,107,104,353,20,1485,90,52,1647,5,1316,162,73,1556,27,2874,1206,471,4578,78,1486,766,237,2567,17,125,117,62,321,1,464,113,54,632,25,2620,587,405,3637,3,784,187,124,1098,215,11257,3335,1582,16389
94,2014,65,111,118,119,413,17,1455,70,63,1605,5,1406,164,113,1688,13,3142,1023,695,4873,79,1517,714,381,2691,13,149,97,83,342,3,520,79,82,684,23,2765,536,551,3875,4,727,163,167,1061,222,11792,2964,2254,17232
94,2015,68,120,123,156,467,24,1504,73,85,1686,5,1427,124,159,1715,40,3148,899,1148,5235,71,1169,515,457,2212,8,159,99,107,373,2,401,87,117,607,33,2680,434,651,3798,3,663,170,273,1109,254,11271,2524,3153,17202
94,2016,86,118,109,176,489,26,1740,76,112,1954,6,1510,93,187,1796,19,3714,792,1739,6264,94,1021,410,621,2146,13,183,107,118,421,1,358,68,159,586,26,3153,389,872,4440,3,691,145,370,1209,274,12488,2189,4354,19305
94,2017,75,151,98,199,523,26,1947,73,128,2174,10,1513,115,235,1873,13,4784,669,1807,7273,82,1077,377,808,2344,15,224,114,161,514,2,392,65,143,602,22,3818,335,1059,5234,6,777,143,460,1386,251,14683,1989,5000,21923
94,2018,102,160,101,210,573,20,2022,90,127,2259,4,1741,99,227,2071,15,7225,665,1809,9714,96,1232,363,746,2437,21,266,123,167,577,4,516,49,150,719,35,5061,342,1137,6575,2,973,138,462,1575,299,19196,1970,5035,26500
94,2019,96,176,112,290,674,22,2269,91,126,2508,5,2132,78,259,2474,15,7994,665,1900,10574,107,1459,366,858,2790,15,348,128,238,729,0,647,57,168,872,25,6111,304,1301,7741,4,1259,119,590,1972,289,22395,1920,5730,30334
94,2020,92,172,78,404,746,25,2284,75,141,2525,3,1835,59,226,2123,30,10127,498,1840,12495,75,1435,334,850,2694,19,398,133,264,814,2,580,39,164,785,24,5665,308,1334,7331,2,1237,105,521,1865,272,23733,1629,5744,31378
94,2021,94,178,88,526,886,23,2772,98,239,3132,1,2294,88,264,2647,25,9177,571,2200,11973,92,1207,322,983,2604,36,461,164,385,1046,0,707,47,202,956,18,6598,338,1649,8603,0,1567,98,614,2279,289,24961,1814,7062,34126
94,2022,98,179,106,573,956,8,2980,103,271,3362,0,2721,81,322,3124,23,6660,669,2147,9499,89,1505,340,980,2914,33,457,194,366,1050,1,796,26,228,1051,29,8242,316,1771,10358,0,1779,130,664,2573,281,25319,1965,7322,34887
94,2023,84,115,86,571,856,9,3017,105,175,3306,4,2984,83,308,3379,27,7232,629,2181,10069,107,1622,235,835,2799,24,509,161,293,987,3,914,30,200,1147,35,8092,305,1993,10425,1,2254,97,688,3040,294,26739,1731,7244,36008
94,2024,94,131,88,600,913,9,2968,91,220,3288,4,3271,85,381,3741,28,8473,537,2398,11436,82,1725,233,943,2983,8,422,131,334,895,2,1048,37,219,1306,38,7492,381,2151,10062,2,2302,98,639,3041,267,27832,1681,7885,37665
95,2012,17,100,49,33,199,7,721,68,9,805,4,858,138,28,1028,17,1939,812,141,2909,15,887,724,67,1693,12,93,50,21,176,2,242,79,26,349,9,1483,422,148,2062,0,500,137,59,696,83,6823,2479,532,9917
95,2013,8,57,46,51,162,11,812,73,21,917,1,749,106,34,890,14,2018,794,281,3107,18,836,664,166,1684,9,115,55,23,202,1,264,64,36,365,13,1418,366,219,2016,3,421,129,83,636,78,6690,2297,914,9979
95,2014,15,72,40,61,188,15,812,60,43,930,2,693,114,65,874,7,2217,762,444,3430,16,821,581,246,1664,10,106,48,37,201,2,302,58,44,406,11,1466,352,297,2126,0,410,128,104,642,78,6899,2143,1341,10461
95,2015,23,91,42,65,221,9,867,43,54,973,2,755,90,68,915,15,2375,706,789,3885,14,557,442,297,1310,5,141,40,44,230,7,201,46,59,313,8,1355,279,401,2043,1,372,97,155,625,84,6714,1785,1932,10515
95,2016,15,95,49,81,240,12,930,42,66,1050,2,770,69,100,941,22,2781,571,1307,4681,15,534,378,433,1360,5,229,37,61,332,3,186,44,56,289,10,1587,260,559,2416,0,400,89,202,691,84,7512,1539,2865,12000
95,2017,17,100,60,111,288,15,1046,33,78,1172,3,843,53,134,1033,17,3197,463,1286,4963,15,501,367,533,1416,12,250,33,66,361,13,252,30,92,387,15,1873,209,652,2749,0,433,79,244,756,107,8495,1327,3196,13125
95,2018,27,117,64,110,318,7,1141,52,68,1268,3,981,63,141,1188,15,4862,501,1371,6749,17,684,341,565,1607,10,341,45,84,480,3,251,32,103,389,12,2759,227,718,3716,0,542,88,300,930,94,11678,1413,3460,16645
95,2019,34,124,64,170,392,8,1387,52,68,1515,1,1237,55,142,1435,12,5848,445,1433,7738,20,879,347,655,1901,16,440,47,120,623,2,367,35,87,491,12,3522,206,804,4544,0,706,82,368,1156,105,14510,1333,3847,19795
95,2020,25,112,64,218,419,9,1350,46,70,1475,2,1169,52,147,1370,13,7587,380,1377,9357,16,801,301,784,1902,17,441,56,148,662,13,388,21,105,527,13,3264,196,923,4396,0,776,89,351,1216,108,15888,1205,4123,21324
95,2021,40,146,66,296,548,8,1703,50,160,1921,1,1537,46,211,1795,16,7704,393,1690,9803,20,780,315,912,2027,21,501,60,184,766,2,462,18,107,589,16,3644,223,1071,4954,0,985,53,433,1471,124,17462,1224,5064,23874
